reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A2FNUUCH6I6U2S,1455554332,"Louise Jolly ""Bookaholic""",0,0,"MY REVIEW:Grand Central Publishing|May 6, 2014|Trade Paperback|ISBN: 978-1-4555-5433-1Still grieving the death of her prematurely delivered infant, Lila finds a welcome distraction in renovating a country house she's recently inherited.  Surrounded by blueprints and plaster dust, though, she finds herself drawn into the story of a group of idealistic university grads from thirty years before, who'd thrown off the shackles of bourgeois city life to claim the cottage and rely only on each other on the land.  But utopia-building can be fraught with unexpected peril, and when the fate of the group is left eerily unclear, Lila turns her attention to untangling a web of secrets to uncover the shocking truth of what happened that fateful year, in order to come to terms with her own loss and build a new future for herself.I was literally glued to the pages of this book.  I just couldn't take my eyes off the pages for even a second.  The story was solid, the characters well fleshed out and original and the surprises just kept coming.  I was literally rocked off my feet by the ending and had no idea what was coming as I was nearing the end.  I think shock is even a mild word to describe the end, I didn't see, nor even considered this ending.  What a powerful punch this story delivered.  Hannah Richell has certainly penned a winner with THE SHADOW YEAR!",5,Powerful Reading!,1403049600,"06 18, 2014"
A24A5RLFRJL1VQ,1493733680,violet baker,0,0,"I love this entire series. I got a late start and luckily didnt have to wait as I finished each book. LOVE the main 2 characters. Not your typical heroes. I simply could not put any of these books down. 5 star, 2 thumbs up and highly recommend this entire series. It starts out different from the get go and I normally dont like that. I am old school and usually like your run of the mill zombie story. This has changed my mind. If you want a great series to read, this is it. You will be hooked from the first chapter of the first book.",5,Couldnt put this down,1400976000,"05 25, 2014"
A357V5F3KAMYK3,0373875746,"M. Palmer ""Michelle P.""",0,0,"Rocky Point SeriesBook 1This was a sweet book about Joe Kincaid who was widowed with a seven year old daughter and a brother who would rather race cars in Europe than stay in the small town.  It's also about newcomer, Gillian Parker, who just discovered she had a great grandmother who left her her estate.The story is fast paced and involves some mystery about someone who is causing &#34;accidents&#34; among the two main characters.  Gillian also helps Joe to loosen up on his parenting and give Jenny more space.  I really liked the characters in this book.  The mystery part is really pretty light and is resolved fairly simple, but sometimes that's good.  I do think the ending was a bit sudden...",5,Family Next Door,1389052800,"01 7, 2014"
ARAP6PR2AR6FM,B00G2GMRCU,Amazon Customer,0,0,"Beginning , Middle, and  End.  It's the same story he does over and over again.  Some of the feats that this group does is a bit beyond belief.  It is a very nice group of people.  But Will Robie is a bit over the top.  It's a nice story but you always know what is going to happen and who will be the winner .  There is no mystery to anything.  No Thriller.  It was a very bland short story.",3,Same ole Same Ole...story,1398384000,"04 25, 2014"
A10MGV71V351MR,B00L2LLC0S,SallyReadsTooMuchSoWhat,3,4,"Bastian's Storm (Surviving Raine, #2) by Shay Savage4.5 StarsOnly Shay Savage can do this to us! I mean who does that?!?! Who takes two of her most beloved male heroes and pins them against each other in a book?! Shay that&#8217;s who! When the news broke everybody flipped a s***. I however LOVED the idea and I knew if anyone could pull it off it was Shay Savage. The way that authors mind works is &#8230;..well, mind boggling! LOL We all already know that nobody writes a male POV like this author. I don&#8217;t care what anybody says, I would argue that point till I&#8217;m blue in the face but her mind works in mysterious ways I tell ya. This book had everything we come to expect from this author. It was full of action, suspense, crazy characters and hot , sexy steamy love scenes. I would have given anything to have just a little bit of Evan Ardens POV, (YES I AM an ARDEN lover get over it ladies I will NEVER switch sides LOL) I fully understand that this was Bastians book&#8230;but I LOVE me some Evan :) You Bastian lovers will love this book!",5,Nobody writes a male POV like Shay Savage!,1403049600,"06 18, 2014"
AVRZY8HL8X22N,0380776820,Amber Wiebeld,2,2,"I didn't hold much hope when I began reading this novel as I have found very few free e-books that can be considered decent. I was glad to be proven wrong by Tanya Ann Crosby's The MacKinnon's Bride.This story sinks its claws into you within just a few pages and keeps you gripping the edge of your seat until the very end. Crosby's characters are well developed, her use of the Scottish broque is nearly unparalleled, and her plot is new and imaginative. Iain and Page are two people I'd like the chance to meet.Anyone with a love of all things related to The Highlands, Scotland, and men in kilts will treasure this free gem!",5,Scotland at its Best,1388620800,"01 2, 2014"
A18ENCO6ZOHG46,0316041173,Elaine C Pereira,0,0,Love the concept of modernizing fables as I understand the underlying message better than i use to.  Rhymes well and fun to read,5,Creative book,1390089600,"01 19, 2014"
AJ685COUDYIMD,0758229542,"T. D. Stewart ""book woof""",0,0,"I thoroughly enjoyed this book from beginning to end.  I love quirky characters and this writer reminded me a bit of my favorite author, Anne Tyler.  The icing on the cake was the influence the book had on me to want to be a better person.  I'll definitely read more by this author.",5,A little bit of everything.,1391731200,"02 7, 2014"
AN5ATZLL3BQWA,1477808604,Bob Coates,0,1,you won't want to put it down. very easy to get interested in from the beginning of the book. I thought it was good enough for a five star rating.,5,Excellent boook,1393200000,"02 24, 2014"
A1171XJKQ9CMRZ,B00IT03ZNM,Amazon Customer,0,0,Really great reading in this box set! Even bought more books by a few of the authors. Couldn't put the books down.,5,Great box set!,1399334400,"05 6, 2014"
A5QB9BC6EPJ1S,0615796982,Lisa,1,2,"Her writing drove me crazy, with all the parentheses on almost every page, and the ""thoughts"" all the characters said was also distracting.  The ""Showtime"" used multiple times was also lame.It's really too bad because th  story itself was good, it just could have been written better.",4,Good story but...,1395532800,"03 23, 2014"
A39RQDZFS8PX6L,1491514175,CardsByCarolAnn,0,0,"It was an okay story.  How anyone would ever believe she was a man I have no idea, but I really like Connie Brockway so I gave it a try.  Would I recommend it, probably not, but it was an okay read.",3,Okay Read,1404259200,"07 2, 2014"
ARFAFH1EBHM,1479127914,Pam Prater,0,0,What can I say about Conn and Aries except you need to read the walker bookif you like any of the others,5,OMG,1393027200,"02 22, 2014"
A5MW7CGAD6631,B00DC71HQY,geraldine linderman,0,0,It was so hard to read. I can't imagine how these poor ones lived though it. It was written very well.,5,Very good,1392508800,"02 16, 2014"
A3HBT2LJ06CZZS,0785262180,"Judy Whann ""Judy""",0,0,"My husband bought this series. It is a very awesome wonderful series on how to manage your money. Handle money your way, not money handling you.",5,It is a very awesome wonderful series on how to manage your money,1404086400,"06 30, 2014"
A1LSL78X9XW7R3,0615875793,Caitlin Zabek,2,2,"Surrender to Fate (Fate&#8217;s Path #1)By: Jacelyn RyeFour out of Five stars!&#8220;Once something leave a profound mark on the heart, the mark is always there&#8230;certain that while the mark may fade with time, the scar would remain&#8221;William and Sarah start out as children from two families who are the best of friends, and neighbors. In the wild of Colorado these two innocent children because to feel the stirrings of a first love between them but sometimes fate decides to step in and lay down a challenge. In this story fate stepped in a ripped them a part at a tender young age. Now with one in Colorado and the other in California time and distance separate them. Children grow up, they mature, they move on. Sarah and Will may seem like they want to move on with their lives but fate is always there like an elephant in the room nagging them both that something or more like someone is missing. Beware this book does have a massive cliffhanger but all will be resolved in the two books that follow in this trilogy. An emotionally charged read that will leave your breathless and needing to follow Sarah and Will on the remainder of their journey. I will say that I was a little concerned with the year when it began and as the novel passed. However after reading the novel I completely understand the authors reasoning for it and really believe this was such an asset to the novel now. I would definitely recommend this book in the future![...]Caitlin ZabekReviewer at I Heart Books",4,Surrendering to Fate left me breathless...,1389744000,"01 15, 2014"
